Time,Queue length
37372,82
37373,82
37374,82
37375,82
37376,82
37377,82
37378,82
37379,82
37380,82
37381,82
37382,82
37383,82
37384,82
37385,82
37386,82
37387,81
37388,81
37389,81
37390,81
37391,80
37392,80
37393,80
37394,80
37395,80
37396,80
37397,80
37398,81
37399,81
37400,81
37401,81
37402,81
37403,81
37404,82
37405,83
37406,83
37407,83
37408,83
37409,83
37410,83
37411,83
37412,82
37413,81
37414,81
37415,81
37416,81
37417,81
37418,81
37419,81
37420,81
37421,82
37422,83
37423,83
37424,84
37425,84
37426,84
37427,84
37428,84
37429,84
37430,84
37431,84
37432,85
37433,86
37434,86
37435,86
37436,85
37437,85
37438,85
37439,84
37440,84
37441,84
37442,84
37443,83
37444,83
37445,83
37446,83
37447,83
37448,83
37449,83
37450,83
37451,83
37452,83
37453,83
37454,83
37455,82
37456,82
37457,82
37458,82
37459,83
37460,83
37461,83
37462,83
37463,83
37464,83
37465,83
37466,82
37467,82
37468,81
37469,81
37470,81
37471,81
37472,81
37473,81
37474,81
37475,81
37476,81
37477,81
37478,81
37479,81
37480,81
37481,80
37482,80
37483,80
37484,80
37485,79
37486,79
37487,79
37488,78
37489,78
37490,77
37491,77
37492,77
37493,77
37494,77
37495,77
37496,78
37497,78
37498,78
37499,78
37500,78
37501,78
37502,78
37503,78
37504,78
37505,78
37506,78
37507,79
37508,79
37509,79
37510,78
37511,78
37512,79
37513,78
37514,78
37515,78
37516,78
37517,78
37518,79
37519,79
37520,79
37521,79
37522,79
37523,79
37524,79
37525,79
37526,79
37527,79
37528,79
37529,79
37530,79
37531,80
37532,80
37533,79
37534,79
37535,80
37536,80
37537,80
37538,80
37539,80
37540,79
37541,79
37542,79
37543,78
37544,78
37545,77
37546,78
37547,78
37548,78
37549,78
37550,78
37551,78
37552,78
37553,78
37554,78
37555,78
37556,78
37557,78
37558,78
37559,77
37560,77
37561,77
37562,77
37563,77
37564,76
37565,76
37566,76
37567,76
37568,76
37569,77
37570,77
37571,77
37572,77
37573,77
37574,77
37575,77
37576,77
37577,77
37578,77
37579,77
37580,77
37581,78
37582,78
37583,78
37584,79
37585,79
37586,79
37587,78
37588,78
37589,78
37590,78
37591,78
37592,78
37593,78
37594,78
37595,78
37596,78
37597,78
37598,79
37599,79
37600,79
37601,79
37602,79
37603,79
37604,79
37605,79
37606,79
37607,79
37608,79
37609,79
37610,79
37611,79
37612,79
37613,81
37614,82
37615,83
37616,83
37617,83
37618,83
37619,83
37620,83
37621,83
37622,83
37623,83
37624,83
37625,84
37626,84
37627,84
37628,84
37629,84
37630,84
37631,84
37632,84
37633,84
37634,84
37635,84
37636,84
37637,84
37638,84
37639,84
37640,84
37641,84
37642,84
37643,84
37644,84
37645,84
37646,85
37647,85
37648,84
37649,84
37650,84
37651,85
37652,85
37653,85
37654,86
37655,86
37656,86
37657,86
37658,86
37659,86
37660,86
37661,86
37662,86
37663,86
37664,86
37665,86
37666,86
37667,86
37668,86
37669,86
37670,85
37671,86
37672,86
37673,86
37674,86
37675,86
37676,86
37677,86
37678,87
37679,87
37680,87
37681,87
37682,87
37683,87
37684,87
37685,87
37686,86
37687,86
37688,87
37689,87
37690,87
37691,87
37692,87
37693,87
37694,86
37695,86
37696,85
37697,85
37698,84
37699,84
37700,84
37701,84
37702,84
37703,84
37704,84
37705,84
37706,84
37707,84
37708,84
37709,86
37710,86
37711,86
37712,86
37713,86
37714,86
37715,86
37716,87
37717,87
37718,87
37719,88
37720,87
37721,87
37722,88
37723,88
37724,88
37725,88
37726,88
37727,89
37728,89
37729,88
37730,88
37731,89
37732,89
37733,89
37734,89
37735,88
37736,88
37737,88
37738,88
37739,88
37740,88
37741,88
37742,88
37743,88
37744,88
37745,89
37746,89
37747,89
37748,89
37749,89
37750,89
37751,89
37752,90
37753,90
37754,91
37755,91
37756,91
37757,91
37758,92
37759,92
37760,92
37761,92
37762,92
37763,92
37764,92
37765,92
37766,92
37767,92
37768,92
37769,92
37770,92
37771,93
37772,93
37773,93
37774,93
37775,93
37776,93
37777,93
37778,95
37779,95
37780,95
37781,95
37782,95
37783,95
37784,95
37785,95
37786,95
37787,96
37788,96
37789,95
37790,95
37791,95
37792,94
37793,94
37794,94
37795,94
37796,95
37797,96
37798,97
37799,97
37800,97
37801,97
37802,97
37803,97
37804,97
37805,97
37806,98
37807,98
37808,98
37809,98
37810,98
37811,98
37812,99
37813,99
37814,99
37815,99
37816,99
37817,99
37818,99
37819,99
37820,98
37821,98
37822,98
37823,98
37824,98
37825,98
37826,98
37827,98
37828,98
37829,98
37830,98
37831,98
37832,98
37833,98
37834,98
37835,99
37836,99
37837,99
37838,99
37839,99
37840,99
37841,99
37842,99
37843,99
37844,99
37845,99
37846,98
37847,97
37848,97
37849,97
37850,97
37851,97
37852,97
37853,97
37854,97
37855,98
37856,98
37857,98
37858,98
37859,98
37860,99
37861,99
37862,99
37863,99
37864,99
37865,99
37866,99
37867,99
37868,100
37869,99
37870,99
37871,98
37872,99
37873,99
37874,99
37875,100
37876,100
37877,99
37878,99
37879,99
37880,99
37881,99
37882,99
37883,99
37884,98
37885,98
37886,98
37887,98
37888,98
37889,98
37890,98
37891,98
37892,99
37893,99
37894,99
37895,99
37896,99
37897,99
37898,99
37899,100
37900,100
37901,99
37902,99
37903,98
37904,98
37905,99
37906,99
37907,97
37908,98
37909,98
37910,98
37911,98
37912,97
37913,97
37914,97
37915,96
37916,95
37917,95
37918,95
37919,95
37920,95
37921,95
37922,95
37923,95
37924,95
37925,95
37926,95
37927,95
37928,95
37929,96
37930,96
37931,96
37932,97
37933,97
37934,97
37935,97
37936,97
37937,97
37938,98
37939,98
37940,98
37941,98
37942,98
37943,98
37944,98
37945,98
37946,98
37947,98
37948,97
37949,98
37950,98
37951,98
37952,98
37953,99
37954,99
37955,99
37956,99
37957,99
37958,99
37959,99
37960,99
37961,99
37962,99
37963,99
37964,99
37965,99
37966,99
37967,99
37968,100
37969,100
37970,100
37971,100
37972,100
37973,100
37974,100
37975,100
37976,100
37977,100
37978,100
37979,100
37980,100
37981,100
37982,100
37983,100
37984,100
37985,99
37986,99
37987,99
37988,99
37989,99
37990,100
37991,99
37992,100
37993,100
37994,100
37995,100
37996,100
37997,100
37998,100
37999,100
38000,100
38001,100
38002,100
38003,100
38004,100
38005,100
38006,100
38007,100
38008,100
38009,100
38010,100
38011,100
38012,100
38013,100
38014,100
38015,100
38016,100
38017,100
38018,100
38019,100
38020,100
38021,100
38022,100
38023,100
38024,100
38025,99
38026,99
38027,99
38028,99
38029,98
38030,98
38031,98
38032,98
38033,98
38034,98
38035,98
38036,98
38037,99
38038,99
38039,99
38040,99
38041,99
38042,99
38043,99
38044,99
38045,99
38046,99
38047,99
38048,99
38049,99
38050,99
38051,98
38052,100
38053,100
38054,100
38055,100
38056,100
38057,100
38058,100
38059,100
38060,100
38061,100
38062,100
38063,100
38064,100
38065,100
38066,100
38067,100
38068,100
38069,100
38070,100
38071,100
38072,100
38073,100
38074,100
38075,100
38076,100
38077,99
38078,99
38079,100
38080,100
38081,100
38082,100
38083,100
38084,99
38085,99
38086,99
38087,99
38088,99
38089,98
38090,98
38091,98
38092,98
38093,98
38094,97
38095,97
38096,97
38097,97
38098,97
38099,97
38100,97
38101,97
38102,97
38103,97
38104,97
38105,99
38106,99
38107,99
38108,99
38109,99
38110,99
38111,99
38112,99
38113,99
38114,98
38115,98
38116,99
38117,99
38118,99
38119,99
38120,99
38121,99
38122,99
38123,99
38124,100
38125,100
38126,100
38127,100
38128,100
38129,100
38130,100
38131,99
38132,99
38133,99
38134,99
38135,99
38136,99
38137,99
38138,99
38139,100
38140,100
38141,100
38142,100
38143,100
38144,100
38145,100
38146,100
38147,100
38148,99
38149,99
38150,99
38151,99
38152,99
38153,98
38154,99
38155,99
38156,99
38157,100
38158,100
38159,100
38160,100
38161,100
38162,100
38163,100
38164,100
38165,100
38166,100
38167,100
38168,100
38169,100
38170,100
38171,100
38172,100
38173,100
38174,100
38175,100
38176,100
38177,100
38178,100
38179,100
38180,100
38181,100
38182,100
38183,100
38184,100
38185,100
38186,100
38187,100
38188,100
38189,100
38190,100
38191,100
38192,100
38193,99
38194,99
38195,99
38196,99
38197,99
38198,99
38199,99
38200,100
38201,99
38202,100
38203,100
38204,99
38205,99
38206,99
38207,99
38208,100
38209,100
38210,100
38211,100
38212,100
38213,100
38214,100
38215,100
38216,100
38217,100
38218,100
38219,100
38220,100
38221,100
38222,100
38223,100
38224,100
38225,100
38226,100
38227,100
38228,100
38229,100
38230,100
38231,100
38232,100
38233,100
38234,100
38235,100
38236,100
38237,100
38238,100
38239,100
38240,100
38241,100
38242,100
38243,100
38244,99
38245,99
38246,99
38247,99
38248,99
38249,99
38250,99
38251,99
38252,99
38253,99
38254,99
38255,99
38256,99
38257,99
38258,99
38259,100
38260,100
38261,100
38262,100
38263,100
38264,100
38265,100
38266,100
38267,100
38268,100
38269,100
38270,100
38271,100
38272,100
38273,100
38274,100
38275,100
38276,100
38277,100
38278,100
38279,100
38280,100
38281,100
38282,100
38283,100
38284,100
38285,100
38286,100
38287,100
38288,100
38289,100
38290,100
38291,99
38292,98
38293,98
38294,98
38295,99
38296,99
38297,99
38298,99
38299,99
38300,99
38301,99
38302,99
38303,99
38304,99
38305,99
38306,99
38307,99
38308,99
38309,99
38310,99
38311,99
38312,99
38313,99
38314,99
38315,99
38316,97
38317,97
38318,97
38319,96
38320,96
38321,97
38322,97
38323,97
38324,97
38325,97
38326,98
38327,99
38328,99
38329,99
38330,99
38331,99
38332,99
38333,99
38334,99
38335,100
38336,100
38337,100
38338,99
38339,100
38340,100
38341,100
38342,100
38343,100
38344,100
38345,100
38346,100
38347,100
38348,100
38349,99
38350,99
38351,99
38352,99
38353,99
38354,99
38355,99
38356,99
38357,99
38358,99
38359,99
38360,99
38361,99
38362,99
38363,99
38364,99
38365,99
38366,98
38367,99
38368,99
38369,99
38370,99
38371,100
38372,100
38373,100
38374,100
38375,100
38376,100
38377,100
38378,100
38379,100
38380,100
38381,99
38382,99
38383,99
38384,99
38385,99
38386,99
38387,98
38388,98
38389,98
38390,98
38391,98
38392,97
38393,97
38394,97
38395,96
38396,96
38397,96
38398,97
38399,97
38400,97
38401,98
38402,98
38403,98
38404,98
38405,98
38406,98
38407,99
38408,99
38409,99
38410,99
38411,99
38412,99
38413,99
38414,99
38415,99
38416,98
38417,98
38418,98
38419,98
38420,98
38421,98
38422,98
38423,98
38424,98
38425,97
38426,97
38427,97
38428,97
38429,97
38430,97
38431,97
38432,96
38433,96
38434,96
38435,96
38436,96
38437,97
38438,97
38439,97
38440,97
38441,98
38442,98
38443,98
38444,98
38445,98
38446,98
38447,98
38448,98
38449,98
38450,98
38451,98
38452,98
38453,98
38454,97
38455,97
38456,97
38457,97
38458,96
38459,97
38460,97
38461,97
38462,97
38463,97
38464,97
38465,97
38466,97
38467,97
38468,97
38469,98
38470,98
38471,98
38472,98
38473,98
38474,97
38475,97
38476,97
38477,97
38478,97
38479,97
38480,97
38481,97
38482,97
38483,97
38484,97
38485,97
38486,97
38487,97
38488,97
38489,98
38490,98
38491,98
38492,98
38493,98
38494,98
38495,98
38496,98
38497,98
38498,99
38499,99
38500,99
38501,99
38502,99
38503,99
38504,99
38505,99
38506,98
38507,98
38508,99
38509,99
38510,99
38511,99
38512,100
38513,100
38514,100
38515,100
38516,100
38517,100
38518,100
38519,100
38520,100
38521,100
38522,100
38523,100
38524,100
38525,100
38526,100
38527,100
38528,100
38529,100
38530,100
38531,100
38532,100
38533,100
38534,100
38535,100
38536,100
38537,100
38538,100
38539,100
38540,100
38541,100
38542,100
38543,99
38544,99
38545,99
38546,99
38547,98
38548,98
38549,98
38550,98
38551,98
38552,98
38553,98
38554,98
38555,98
38556,98
38557,98
38558,98
38559,98
38560,98
38561,98
38562,99
38563,99
38564,98
38565,98
38566,98
38567,99
38568,97
38569,97
38570,97
38571,97
38572,96
38573,97
38574,97
38575,97
38576,97
38577,97
38578,97
38579,97
38580,95
38581,95
38582,94
38583,94
38584,94
38585,94
38586,94
38587,94
38588,94
38589,94
38590,95
38591,96
38592,96
38593,96
38594,96
38595,96
38596,96
38597,96
38598,96
38599,96
38600,96
38601,96
38602,96
38603,98
38604,98
38605,98
38606,98
38607,98
38608,98
38609,98
38610,98
38611,98
38612,98
38613,98
38614,98
38615,97
38616,96
38617,96
38618,96
38619,96
38620,96
38621,96
38622,96
38623,96
38624,96
38625,96
38626,97
38627,97
38628,97
38629,97
38630,98
38631,98
38632,98
38633,98
38634,98
38635,98
38636,98
38637,98
38638,98
38639,98
38640,98
38641,98
38642,98
38643,98
38644,97
38645,97
38646,97
38647,97
38648,97
38649,97
38650,96
38651,96
38652,96
38653,96
38654,96
38655,96
38656,96
38657,96
38658,99
38659,99
38660,99
38661,99
38662,99
38663,100
38664,100
38665,100
38666,100
38667,100
38668,100
38669,100
38670,100
38671,100
38672,100
38673,100
38674,100
38675,100
38676,100
38677,99
38678,99
38679,99
38680,98
38681,98
38682,98
38683,98
38684,99
38685,99
38686,99
38687,99
38688,99
38689,99
38690,99
38691,99
38692,100
38693,100
38694,100
38695,99
38696,99
38697,99
38698,99
38699,98
38700,98
38701,98
38702,98
38703,99
38704,99
38705,99
38706,99
38707,99
38708,99
38709,100
38710,100
38711,100
38712,100
38713,100
38714,100
38715,100
38716,100
38717,100
38718,100
38719,99
38720,100
38721,100
38722,100
38723,100
38724,100
38725,99
38726,99
38727,99
38728,99
38729,99
38730,100
38731,100
38732,100
38733,100
38734,100
38735,100
38736,100
38737,100
38738,100
38739,100
38740,100
38741,100
38742,100
38743,100
38744,100
38745,100
38746,100
38747,100
38748,100
38749,100
38750,100
38751,100
38752,100
38753,100
38754,100
38755,100
38756,100
38757,100
38758,100
38759,100
38760,100
38761,100
38762,99
38763,98
38764,99
38765,100
38766,100
38767,100
38768,100
38769,100
38770,100
38771,100
38772,100
38773,100
38774,100
38775,100
38776,100
38777,100
38778,100
38779,100
38780,100
38781,100
38782,100
38783,100
38784,100
38785,100
38786,100
38787,100
38788,99
38789,99
38790,99
38791,99
38792,98
38793,98
38794,98
38795,98
38796,97
38797,97
38798,97
38799,97
38800,98
38801,99
38802,99
38803,99
38804,99
38805,99
38806,99
38807,99
38808,99
38809,99
38810,99
38811,99
38812,99
38813,99
38814,98
38815,98
38816,98
38817,98
38818,98
38819,98
38820,98
38821,97
38822,97
38823,97
38824,97
38825,97
38826,97
38827,97
38828,97
38829,97
38830,97
38831,97
38832,97
38833,96
38834,96
38835,96
38836,97
38837,98
38838,97
38839,97
38840,97
38841,97
38842,97
38843,97
38844,97
38845,98
38846,98
38847,98
38848,98
38849,98
38850,98
38851,98
38852,98
38853,98
38854,98
38855,98
38856,98
38857,98
38858,97
38859,97
38860,98
38861,98
38862,98
38863,98
38864,98
38865,98
38866,98
38867,99
38868,99
38869,99
38870,99
38871,99
38872,98
38873,98
38874,98
38875,98
38876,98
38877,98
38878,98
38879,98
38880,98
38881,98
38882,98
38883,98
38884,98
38885,98
38886,98
38887,98
38888,98
38889,98
38890,98
38891,99
38892,99
38893,99
38894,99
38895,99
38896,99
38897,99
38898,99
38899,99
38900,99
38901,99
38902,99
38903,99
38904,99
38905,99
38906,99
38907,99
38908,99
38909,100
38910,100
38911,100
38912,100
38913,100
38914,100
38915,100
38916,100
38917,100
38918,100
38919,100
38920,100
38921,100
38922,100
38923,99
38924,99
38925,99
38926,99
38927,99
38928,98
38929,98
38930,98
38931,98
38932,98
38933,98
38934,98
38935,97
38936,97
38937,97
38938,97
38939,97
38940,97
38941,96
38942,96
38943,96
38944,96
38945,96
38946,96
38947,96
38948,96
38949,97
38950,97
38951,97
38952,97
38953,97
38954,97
38955,96
38956,96
38957,95
38958,95
38959,95
38960,95
38961,95
38962,95
38963,94
38964,94
38965,95
38966,95
38967,95
38968,95
38969,95
38970,95
38971,95
38972,96
38973,96
38974,95
38975,94
38976,94
38977,95
38978,95
38979,95
38980,95
38981,95
38982,96
38983,95
38984,95
38985,95
38986,95
38987,94
38988,94
38989,94
38990,94
38991,94
38992,94
38993,94
38994,94
38995,94
38996,96
38997,96
38998,96
38999,96
39000,95
39001,95
39002,95
39003,95
39004,95
39005,95
39006,95
39007,95
39008,95
39009,95
39010,95
39011,96
39012,96
39013,96
39014,96
39015,96
39016,96
39017,96
39018,96
39019,96
39020,96
39021,96
39022,97
39023,98
39024,99
39025,99
39026,100
39027,100
39028,100
39029,100
39030,100
39031,100
39032,100
39033,100
39034,100
39035,100
39036,100
39037,100
39038,99
39039,99
39040,99
39041,99
39042,100
39043,99
39044,99
39045,99
39046,99
39047,99
39048,99
39049,99
39050,99
39051,99
39052,99
39053,99
39054,99
39055,100
39056,100
39057,100
39058,100
39059,100
39060,100
39061,100
39062,100
39063,99
39064,99
39065,99
39066,99
39067,99
39068,99
39069,99
39070,98
39071,99
39072,99
39073,99
39074,100
39075,100
39076,100
39077,100
39078,100
39079,100
39080,100
39081,100
39082,100
39083,100
39084,100
39085,100
39086,100
39087,100
39088,100
39089,100
39090,100
39091,100
39092,100
39093,100
39094,99
39095,98
39096,98
39097,98
39098,98
39099,98
39100,98
39101,98
39102,98
39103,98
39104,98
39105,97
39106,97
39107,97
39108,97
39109,97
39110,97
39111,97
39112,97
39113,97
39114,97
39115,97
39116,97
39117,97
39118,97
39119,97
39120,97
39121,97
39122,97
39123,97
39124,97
39125,98
39126,97
39127,97
39128,97
39129,98
39130,98
39131,97
39132,97
39133,97
39134,97
39135,96
39136,97
39137,97
39138,97
39139,97
39140,97
39141,97
39142,96
39143,96
39144,96
39145,96
39146,96
39147,96
39148,96
39149,96
39150,97
39151,97
39152,97
39153,97
39154,97
39155,97
39156,97
39157,98
39158,97
39159,97
39160,98
39161,98
39162,98
39163,98
39164,97
39165,97
39166,97
39167,97
39168,96
39169,96
39170,97
39171,97
39172,97
39173,97
39174,97
39175,97
39176,97
39177,97
39178,97
39179,97
39180,98
39181,98
39182,97
39183,97
39184,97
39185,97
39186,97
39187,97
39188,97
39189,97
39190,97
39191,97
39192,97
39193,97
39194,97
39195,98
39196,98
39197,98
39198,98
39199,98
39200,98
39201,99
39202,99
39203,99
39204,99
39205,99
39206,99
39207,98
39208,98
39209,98
39210,98
39211,98
39212,98
39213,98
39214,98
39215,97
39216,97
39217,97
39218,97
39219,97
39220,97
39221,97
39222,97
39223,97
39224,97
39225,97
39226,97
39227,97
39228,97
39229,97
39230,97
39231,97
39232,98
39233,99
39234,99
39235,99
39236,98
39237,98
39238,98
39239,98
39240,98
39241,99
39242,99
39243,99
39244,98
39245,97
39246,97
39247,97
39248,97
39249,96
39250,96
39251,96
39252,96
39253,96
39254,96
39255,96
39256,96
39257,96
39258,96
39259,96
39260,96
39261,96
39262,97
39263,98
39264,98
39265,98
39266,98
39267,98
39268,98
39269,98
39270,99
39271,99
39272,99
39273,99
39274,99
39275,99
39276,100
39277,100
39278,100
39279,100
39280,100
39281,100
39282,100
39283,100
39284,100
39285,100
39286,100
39287,100
39288,99
39289,98
39290,98
39291,98
39292,98
39293,98
39294,97
39295,97
39296,98
39297,98
39298,98
39299,98
39300,98
39301,98
39302,98
39303,98
39304,98
39305,98
39306,98
39307,98
39308,98
39309,98
39310,98
39311,98
39312,98
39313,99
39314,99
39315,100
39316,100
39317,100
39318,100
39319,100
39320,100
39321,100
39322,100
39323,100
39324,100
39325,100
39326,100
39327,100
39328,100
39329,99
39330,99
39331,99
39332,99
39333,99
39334,99
39335,99
39336,99
39337,98
39338,98
39339,97
39340,97
39341,97
39342,97
39343,98
39344,98
39345,99
39346,99
39347,99
39348,99
39349,100
39350,100
39351,100
39352,100
39353,100
39354,100
39355,100
39356,100
39357,100
39358,100
39359,100
39360,100
39361,100
39362,100
39363,100
39364,100
39365,100
39366,100
39367,100
39368,99
39369,99
39370,99
39371,99
39372,99
39373,99
39374,99
39375,99
39376,99
39377,99
39378,100
39379,100
39380,99
39381,99
39382,99
39383,100
39384,100
39385,100
39386,100
39387,100
39388,100
39389,100
39390,100
39391,100
39392,100
39393,100
39394,100
39395,100
39396,100
39397,99
39398,99
39399,99
39400,100
39401,100
39402,100
39403,100
39404,100
39405,100
39406,100
39407,100
39408,100
39409,100
39410,100
39411,100
39412,100
39413,100
39414,100
39415,100
39416,99
39417,99
39418,99
39419,99
39420,99
39421,99
39422,99
39423,99
39424,100
39425,98
39426,98
39427,99
39428,99
39429,99
39430,99
39431,99
39432,99
39433,100
39434,100
39435,100
39436,100
39437,99
39438,99
39439,100
39440,99
39441,98
39442,98
39443,98
39444,98
39445,98
39446,97
39447,97
39448,97
39449,97
39450,97
39451,97
39452,96
39453,96
39454,96
39455,96
39456,96
39457,96
39458,97
39459,98
39460,98
39461,98
39462,98
39463,98
39464,98
39465,98
39466,98
39467,98
39468,98
39469,98
39470,98
39471,98
39472,98
39473,98
39474,98
39475,98
39476,98
39477,98
39478,98
39479,98
39480,98
39481,97
39482,96
39483,96
39484,96
39485,96
39486,96
39487,96
39488,96
39489,97
39490,97
39491,97
39492,97
39493,97
39494,97
39495,96
39496,95
39497,95
39498,95
39499,95
39500,95
39501,95
39502,95
39503,96
39504,96
39505,96
39506,96
39507,95
39508,94
39509,94
39510,94
39511,94
39512,94
39513,95
39514,95
39515,95
39516,95
39517,94
39518,95
39519,95
39520,95
39521,95
39522,95
39523,95
39524,95
39525,94
39526,94
39527,94
39528,94
39529,92
39530,92
39531,92
39532,92
39533,92
39534,92
39535,92
39536,92
39537,92
39538,92
39539,92
39540,92
39541,92
39542,93
39543,93
39544,93
39545,93
39546,93
39547,94
39548,94
39549,94
39550,94
39551,94
39552,94
39553,94
39554,94
39555,94
39556,94
39557,94
39558,94
39559,94
39560,94
39561,94
39562,94
39563,94
39564,94
39565,94
39566,94
39567,94
39568,94
39569,94
39570,95
39571,95
39572,96
39573,96
39574,96
39575,96
39576,95
39577,95
39578,94
39579,93
39580,93
39581,94
39582,94
39583,94
39584,94
39585,94
39586,95
39587,95
39588,95
39589,95
39590,95
39591,94
39592,94
39593,93
39594,93
39595,93
39596,93
39597,93
39598,93
39599,93
39600,93
39601,94
39602,93
39603,93
39604,93
39605,93
39606,92
39607,92
39608,92
39609,92
39610,92
39611,92
39612,90
39613,90
39614,91
39615,91
39616,91
39617,91
39618,91
39619,91
39620,91
39621,91
39622,91
39623,91
39624,91
39625,91
39626,91
39627,90
39628,89
39629,89
39630,89
39631,89
39632,89
39633,89
39634,88
39635,88
39636,89
39637,88
39638,88
39639,88
39640,88
39641,88
39642,88
39643,89
39644,88
39645,88
39646,88
39647,89
39648,89
39649,90
39650,90
39651,90
39652,90
39653,91
39654,90
39655,90
39656,90
39657,91
39658,91
39659,91
39660,91
39661,91
39662,90
39663,91
39664,91
39665,90
39666,90
39667,91
39668,91
39669,92
39670,92
39671,92
39672,92
39673,92
39674,92
39675,92
39676,92
39677,92
39678,92
39679,92
39680,92
39681,92
39682,92
39683,92
39684,92
39685,91
39686,91
39687,91
39688,90
39689,91
39690,91
39691,91
39692,91
39693,91
39694,93
39695,93
39696,93
39697,93
39698,93
39699,93
39700,93
39701,93
39702,93
39703,93
39704,93
39705,93
39706,93
39707,93
39708,94
39709,95
39710,95
39711,95
39712,95
39713,95
39714,97
39715,97
39716,97
39717,97
39718,97
39719,97
39720,97
39721,97
39722,96
39723,96
39724,96
39725,96
39726,96
39727,96
39728,96
39729,97
39730,97
39731,97
39732,97
39733,97
39734,97
39735,97
39736,97
39737,96
39738,96
39739,96
39740,96
39741,96
39742,96
39743,96
39744,96
39745,95
39746,94
39747,94
39748,94
39749,94
39750,93
39751,94
39752,94
39753,94
39754,94
39755,94
39756,94
39757,94
39758,94
39759,94
39760,94
39761,94
39762,94
39763,94
39764,94
39765,94
39766,94
39767,94
39768,94
39769,94
39770,94
39771,93
39772,93
39773,92
39774,92
39775,92
39776,93
39777,93
39778,93
39779,93
39780,94
39781,93
39782,93
39783,93
39784,93
39785,93
39786,93
39787,92
39788,93
39789,93
39790,93
39791,93
39792,93
39793,93
39794,94
39795,94
39796,94
39797,94
39798,94
39799,94
39800,94
39801,94
39802,94
39803,94
39804,94
39805,93
39806,93
39807,93
39808,93
39809,94
39810,94
39811,94
39812,94
39813,94
39814,93
39815,92
39816,91
39817,91
39818,91
39819,92
39820,91
39821,91
39822,91
39823,92
39824,92
39825,92
39826,92
39827,92
39828,92
39829,92
39830,92
39831,92
39832,92
39833,92
39834,92
39835,92
39836,91
39837,91
39838,91
39839,91
39840,90
39841,90
39842,90
39843,90
39844,91
39845,91
39846,91
39847,91
39848,92
39849,92
39850,92
39851,93
39852,93
39853,93
39854,93
39855,94
39856,94
39857,94
39858,94
39859,93
39860,93
39861,93
39862,92
39863,92
39864,92
39865,92
39866,92
39867,92
39868,92
39869,92
39870,91
39871,91
39872,92
39873,92
39874,92
39875,92
39876,93
39877,93
39878,93
39879,94
39880,94
39881,95
39882,95
39883,96
39884,96
39885,96
39886,96
39887,95
39888,95
39889,95
39890,95
39891,95
39892,95
39893,95
39894,95
39895,95
39896,95
39897,95
39898,95
39899,95
39900,95
39901,95
39902,95
39903,95
39904,95
39905,95
39906,95
39907,95
39908,95
39909,95
39910,95
39911,96
39912,96
39913,96
39914,96
39915,96
39916,96
39917,96
39918,96
39919,96
39920,96
39921,96
39922,97
39923,97
39924,97
39925,97
39926,96
39927,96
39928,96
39929,96
39930,96
39931,96
39932,96
39933,96
39934,95
39935,95
39936,95
39937,95
39938,95
39939,95
39940,95
39941,95
39942,95
39943,95
39944,93
39945,93
39946,93
39947,93
39948,94
39949,94
39950,94
39951,93
39952,93
39953,93
39954,93
39955,93
39956,93
39957,93
39958,93
39959,93
39960,93
39961,93
39962,95
39963,95
39964,95
39965,97
39966,97
39967,97
39968,97
39969,97
39970,97
39971,97
39972,97
39973,97
39974,99
39975,99
39976,99
39977,98
39978,98
39979,98
39980,98
39981,98
39982,99
39983,99
39984,99
39985,99
39986,99
39987,99
39988,99
39989,99
39990,99
39991,99
39992,99
39993,99
39994,99
39995,99
39996,99
39997,99
39998,99
39999,99
40000,99
40001,99
40002,99
40003,97
40004,97
40005,97
40006,98
40007,98
40008,98
40009,98
40010,98
40011,98
40012,98
40013,98
40014,98
40015,98
40016,98
40017,98
40018,98
40019,98
40020,98
40021,98
40022,98
40023,98
40024,99
40025,99
40026,99
40027,99
40028,99
40029,99
40030,99
40031,99
40032,99
40033,99
40034,99
40035,99
40036,99
40037,99
40038,99
40039,99
40040,99
40041,99
40042,99
40043,98
40044,98
40045,98
40046,98
40047,98
40048,98
40049,98
40050,99
40051,99
40052,99
40053,99
40054,99
40055,99
40056,99
40057,99
40058,99
40059,99
40060,99
40061,99
40062,98
40063,98
40064,98
40065,98
40066,97
40067,97
40068,97
40069,97
40070,97
40071,97
40072,97
40073,97
40074,97
40075,97
40076,97
40077,97
40078,97
40079,98
40080,98
40081,98
40082,98
40083,98
40084,98
40085,98
40086,98
40087,98
40088,98
40089,97
40090,98
40091,98
40092,97
40093,96
40094,96
40095,95
40096,94
40097,93
40098,92
40099,92
40100,92
40101,92
40102,92
40103,92
40104,92
40105,92
40106,92
40107,93
40108,93
40109,92
40110,91
40111,91
40112,91
40113,92
40114,92
40115,92
40116,94
40117,93
40118,93
40119,93
40120,93
40121,93
40122,92
40123,91
40124,91
40125,91
40126,91
40127,91
40128,91
40129,91
40130,91
40131,91
40132,91
40133,91
40134,91
40135,91
40136,91
40137,91
40138,91
40139,91
40140,90
40141,90
40142,90
40143,90
40144,90
40145,89
40146,89
40147,90
40148,90
40149,90
40150,90
40151,90
40152,90
40153,90
40154,90
40155,91
40156,91
40157,89
40158,89
40159,89
40160,89
40161,89
40162,88
40163,88
40164,88
40165,88
40166,88
40167,88
40168,88
40169,89
